57,293,1,93.994,4.857,5191
54,208,1,93.994,4.857,5191
44,172,1,93.994,4.857,5191
41,1575,1,93.994,4.857,5191
31,246,1,93.994,4.857,5191
53,287,1,93.994,4.857,5191
52,197,1,93.994,4.857,5191
52,190,1,93.994,4.857,5191
60,514,1,93.994,4.857,5191
35,194,1,93.994,4.857,5191
52,247,2,93.994,4.857,5191
57,518,1,93.994,4.857,5191
48,178,1,93.994,4.857,5191
49,439,1,93.994,4.857,5191
31,78,1,93.994,4.857,5191
39,207,1,93.994,4.857,5191
38,73,1,93.994,4.857,5191
39,52,1,93.994,4.857,5191
39,2033,1,93.994,4.857,5191
56,114,2,93.994,4.857,5191
54,843,2,93.994,4.857,5191
45,19,2,93.994,4.857,5191
55,286,1,93.994,4.857,5191
50,165,1,93.994,4.857,5191
32,127,2,93.994,4.857,5191
33,181,2,93.994,4.857,5191
40,151,1,93.994,4.857,5191
43,73,3,93.994,4.857,5191
54,611,2,93.994,4.857,5191
47,89,2,93.994,4.857,5191
42,189,2,93.994,4.857,5191
44,55,2,93.994,4.857,5191
42,125,2,93.994,4.857,5191
53,206,2,93.994,4.857,5191
49,742,2,93.994,4.857,5191
35,122,3,93.994,4.857,5191
50,200,2,93.994,4.857,5191
57,205,2,93.994,4.857,5191
54,106,3,93.994,4.857,5191
33,364,2,93.994,4.857,5191
58,254,2,93.994,4.857,5191
50,680,2,93.994,4.857,5191
40,88,3,93.994,4.857,5191
57,306,1,93.994,4.857,5191
56,218,1,93.994,4.857,5191
29,231,1,93.994,4.857,5191
52,393,1,93.994,4.857,5191
43,87,1,93.994,4.857,5191
47,196,1,93.994,4.857,5191
32,309,2,93.994,4.857,5191
42,204,4,93.994,4.857,5191
31,47,1,93.994,4.857,5191
57,30,2,93.994,4.857,5191
35,325,1,93.994,4.857,5191
51,568,1,93.994,4.857,5191
38,179,2,93.994,4.857,5191
39,73,1,93.994,4.857,5191
35,259,2,93.994,4.857,5191
35,179,1,93.994,4.857,5191
41,76,4,93.994,4.857,5191
58,208,1,93.994,4.857,5191
46,230,1,93.994,4.857,5191
55,90,5,93.994,4.857,5191
33,392,1,93.994,4.857,5191
51,128,2,93.994,4.857,5191
39,205,2,93.994,4.857,5191
59,273,2,93.994,4.857,5191
47,160,3,93.994,4.857,5191
39,378,3,93.994,4.857,5191
40,189,3,93.994,4.857,5191
38,95,3,93.994,4.857,5191
60,198,2,93.994,4.857,5191
47,303,3,93.994,4.857,5191
48,233,2,93.994,4.857,5191
39,305,2,93.994,4.857,5191
30,126,2,93.994,4.857,5191
54,96,2,93.994,4.856,5191
36,446,1,93.994,4.856,5191
38,215,1,93.994,4.856,5191
39,32,1,93.994,4.856,5191
47,421,1,93.994,4.856,5191
42,232,1,93.994,4.856,5191
39,143,1,93.994,4.856,5191
30,149,1,93.994,4.856,5191
37,374,1,93.994,4.856,5191
44,800,1,93.994,4.856,5191
57,236,1,93.994,4.856,5191
46,184,2,93.994,4.856,5191
59,173,1,93.994,4.856,5191
40,110,2,93.994,4.856,5191
34,296,2,93.994,4.856,5191
57,435,2,93.994,4.856,5191
46,423,1,93.994,4.856,5191
59,231,1,93.994,4.856,5191
42,107,1,93.994,4.856,5191
59,112,3,93.994,4.856,5191
48,866,2,93.994,4.856,5191
42,117,1,93.994,4.856,5191
42,185,1,93.994,4.856,5191
41,60,1,93.994,4.856,5191
35,432,1,93.994,4.856,5191
41,516,1,93.994,4.856,5191
36,179,2,93.994,4.856,5191
38,590,3,93.994,4.856,5191
37,72,1,93.994,4.856,5191
32,96,1,93.994,4.856,5191
48,236,2,93.994,4.856,5191
46,93,1,93.994,4.856,5191
54,485,1,93.994,4.856,5191
38,258,3,93.994,4.856,5191
32,245,2,93.994,4.856,5191
57,114,2,93.994,4.856,5191
35,24,2,93.994,4.856,5191
52,222,4,93.994,4.856,5191
32,396,4,93.994,4.856,5191
57,283,3,93.994,4.856,5191
33,161,2,93.994,4.856,5191
59,517,3,93.994,4.856,5191
47,348,3,93.994,4.856,5191
51,114,3,93.994,4.856,5191
54,1689,4,93.994,4.856,5191
58,365,4,93.994,4.856,5191
43,177,3,93.994,4.855,5191
50,489,1,93.994,4.855,5191
38,180,1,93.994,4.855,5191
44,86,1,93.994,4.855,5191
48,521,7,93.994,4.855,5191
40,339,2,93.994,4.855,5191
36,33,4,93.994,4.855,5191
44,21,1,93.994,4.855,5191
25,147,1,93.994,4.855,5191
30,249,2,93.994,4.855,5191
31,176,1,93.994,4.855,5191
26,186,1,93.994,4.855,5191
33,365,1,93.994,4.855,5191
30,366,2,93.994,4.855,5191
51,213,1,93.994,4.855,5191
37,93,2,93.994,4.855,5191
30,177,1,93.994,4.855,5191
36,223,2,93.994,4.855,5191
31,453,2,93.994,4.855,5191
36,767,5,93.994,4.855,5191
32,242,1,93.994,4.855,5191
51,119,2,93.994,4.855,5191
46,266,1,93.994,4.855,5191
32,23,4,93.994,4.855,5191
43,154,2,93.994,4.855,5191
49,312,3,93.994,4.855,5191
29,144,3,93.994,4.855,5191
31,1120,2,93.994,4.855,5191
31,74,7,93.994,4.855,5191
32,15,1,93.994,4.855,5191
55,230,4,93.994,4.855,5191
57,185,2,93.994,4.855,5191
39,956,2,93.994,4.855,5191
57,100,5,93.994,4.855,5191
44,233,2,93.994,4.855,5191
46,128,2,93.994,4.855,5191
30,67,2,93.994,4.855,5191
25,219,4,93.994,4.855,5191
60,223,2,93.994,4.855,5191
41,985,2,93.994,4.855,5191
41,341,2,93.994,4.855,5191
34,291,2,93.994,4.855,5191
39,209,3,93.994,4.855,5191
29,101,2,93.994,4.855,5191
34,271,5,93.994,4.855,5191
38,287,4,93.994,4.855,5191
53,85,2,93.994,4.855,5191
56,390,2,93.994,4.855,5191
33,93,1,93.994,4.855,5191
25,72,2,93.994,4.855,5191
36,705,1,93.994,4.855,5191
37,18,1,93.994,4.855,5191
36,208,1,93.994,4.855,5191
33,44,1,93.994,4.855,5191
35,93,2,93.994,4.855,5191
39,249,3,93.994,4.855,5191
40,25,1,93.994,4.855,5191
58,825,1,93.994,4.855,5191
49,137,1,93.994,4.855,5191
32,324,2,93.994,4.855,5191
39,135,1,93.994,4.855,5191
60,57,2,93.994,4.855,5191
40,188,1,93.994,4.855,5191
46,133,1,93.994,4.855,5191
39,251,2,93.994,4.855,5191
42,125,3,93.994,4.855,5191
55,412,1,93.994,4.855,5191
47,241,2,93.994,4.855,5191
33,128,1,93.994,4.855,5191
33,279,1,93.994,4.855,5191
38,70,4,93.994,4.855,5191
50,177,2,93.994,4.855,5191
45,488,2,93.994,4.855,5191
44,115,2,93.994,4.855,5191
50,878,3,93.994,4.855,5191
56,185,2,93.994,4.855,5191
53,64,4,93.994,4.855,5191
43,284,4,93.994,4.855,5191
41,91,3,93.994,4.855,5191
35,102,3,93.994,4.855,5191
39,40,3,93.994,4.857,5191
46,148,2,93.994,4.857,5191
47,289,5,93.994,4.857,5191
51,150,7,93.994,4.857,5191
36,144,7,93.994,4.857,5191
55,38,4,93.994,4.857,5191
55,252,4,93.994,4.857,5191
57,117,2,93.994,4.857,5191
41,177,4,93.994,4.857,5191
49,145,1,93.994,4.857,5191
49,124,1,93.994,4.857,5191
49,185,1,93.994,4.857,5191
39,122,1,93.994,4.857,5191
39,225,1,93.994,4.857,5191
54,288,2,93.994,4.857,5191
56,154,1,93.994,4.857,5191
47,130,3,93.994,4.857,5191
39,281,1,93.994,4.857,5191
56,86,1,93.994,4.857,5191
31,170,2,93.994,4.857,5191
38,398,1,93.994,4.857,5191
50,39,3,93.994,4.857,5191
37,391,1,93.994,4.857,5191
53,460,1,93.994,4.857,5191
47,256,4,93.994,4.857,5191
37,146,1,93.994,4.857,5191
37,596,1,93.994,4.857,5191
54,241,3,93.994,4.857,5191
26,241,1,93.994,4.857,5191
41,391,2,93.994,4.857,5191
47,198,3,93.994,4.857,5191
47,298,2,93.994,4.857,5191
57,78,3,93.994,4.857,5191
46,303,3,93.994,4.857,5191
40,162,4,93.994,4.857,5191
45,212,5,93.994,4.857,5191
51,141,6,93.994,4.856,5191
39,182,6,93.994,4.856,5191
60,160,3,93.994,4.856,5191
54,276,2,93.994,4.856,5191
57,105,1,93.994,4.856,5191
34,382,2,93.994,4.856,5191
51,244,1,93.994,4.856,5191
51,360,1,93.994,4.856,5191
33,207,1,93.994,4.856,5191
33,259,6,93.994,4.856,5191
48,284,2,93.994,4.856,5191
54,62,3,93.994,4.856,5191
40,217,1,93.994,4.856,5191
33,226,1,93.994,4.856,5191
